ad_description,ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,condition,construct_date,energetic_certif,floor,garage,garden,ground_size,heating,house_id,house_type,kitchen,lift,loc_city,loc_district,loc_full,loc_neigh,loc_street,loc_zone,m2_real,m2_useful,obtention_date,orientation,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,unfurnished
"REDPISO CIUDAD DE LOS ÁNGELES VENDE ESTUPENDA VIVIENDA DE 59 M2 EN 5º PLANTA SIN ASCENSOR. 3 DORMITORIOS, SALÓN, COCINA Y BAÑO. TERRAZA PEQUEÑA EN COCINA. PARA ENTRAR A VIVIR. CALEFACCIÓN Y AGUA GAS NATURAL. PUERTAS DE MADERA. SUELOS DE GRES. VENTANA DOBLE ALUMINIO. La Ciudad de los Ángeles cuenta con la cabecera 2 líneas de autobuses, La línea 18 (Plaza Mayor - Villaverde Cruce) y la línea 116 (Glorieta de Embajadores - Villaverde Cruce). También pasa por el interior del barrio el autobús 86 (Atocha - Villaverde Alto). Otras muchas líneas de autobuses, tanto urbanos de la E. M. T. como interurbanos, recorren la Avenida de Andalucía que linda con el barrio.,La línea 3 de metro, cuenta con dos estaciones bajo la Avenida de Andalucía que dan servicio a la Ciudad de los Ángeles, también cuenta con una parada de taxis, situada en la Avenida de la Verbena de la Paloma, cerca de su confluencia con la Calle de Pan y Toros.,Su hospital de referencia es el Hospital Universitario 12 de Octubre, situado a 1,5 km de la zona norte del barrio.,El barrio de la Ciudad de Los Ángeles cuenta con una gran cantidad de pequeños comercios, situados tanto en las plantas bajas de los edificios de viviendas como en diversas galerías comerciales repartidas por el barrio.,La zona está llena de parques y zonas verdes, como el Parque Katiuska, Parque La Esperanza o el Parque Ciudad de Los Ángeles.,No dude en llamarnos para cualquier consulta o para visitar nuestros pisos. Disponemos de servicio de asesoramiento financiero gratuito donde podrá asesorarse y conseguir hasta el 100% de su hipoteca.",Anuncio actualizado el 29 de marzo,1,0,1,0,0,,,,planta 5ª exterior,,0,,,84864581,Piso,,0,Madrid,Distrito Villaverde," Calle Arechavaleta , Barrio Los Ángeles , Distrito Villaverde , Madrid , Madrid capital, Madrid ",Barrio Los Ángeles,Calle Arechavaleta,"Madrid capital, Madrid",59,47,2019-04-12,norte,99900,0,3,0,0,1,
"CLIVENTA - NO COBRAMOS AL COMPRADOR. Bonito piso a la venta completamente reformado de 64,80 metros a la venta en Madrid. El inmueble se distribuye en un amplio salón comedor, cocina independiente completamente equipada, tres habitaciones (una doble y dos individuales), baño completo con plato de ducha efecto lluvia y gran armario que hace la vez de trastero.,Se trata de una vivienda familiar ubicada en una primera planta (es un BAJO real) de una finca sin ascensor completamente reformada y con buenos acabados: suelos de parquet, puertas macizas, aire acondicionado con bomba frío/calor, suelo radiante en cuarto de baño, ventanas climalit de doble acristalamiento, instalación de fontanería y electricidad nuevas y preinstalación de gas natural. La ubicación es inmejorable, con todos los servicios alrededor: colegios, centro médico, comercios, etc. además de estar a tan sólo 250 metros del metro San Cristobal y parada de tren.,TRATO DIRECTO CON PROPIETARIO. TE AYUDAMOS CON LA FINANCIACIÓN. Cliventa es la plataforma tecnológica que ofrece al propietario todos los servicios necesarios para vender su inmueble. Al no existir agencia de por medio, el precio de venta no contempla comisiones de intermediación, ajustando así el valor del piso a los precios de mercado. Ayudamos al propietario a vender el inmueble en menos de 3 meses y al mejor precio. Para más información, visítanos en Cliventa. com.",Anuncio actualizado el 6 de abril,1,0,1,0,0,segunda mano/buen estado,,en trámite,planta 1ª exterior,,0,,,83049494,Piso,,,Madrid,Distrito Villaverde," Calle Moncada , Barrio San Cristóbal , Distrito Villaverde , Madrid , Madrid capital, Madrid ",Barrio San Cristóbal,Calle Moncada,"Madrid capital, Madrid",64,,2019-04-12,oeste,108000,0,3,0,0,0,
"CLIVENTA - NO COBRAMOS AL COMPRADOR. Magnífico piso de 78 metros cuadrados más terraza de aproximadamente 10 metros cuadrados en venta en Madrid. El inmueble se encuentra distribuido en tres habitaciones y un baño completo con bañera y sistema de hidromasaje. Dispone de cocina independiente con mucho espacio de almacenaje, un pequeño hall de entrada, pasillo distribuidor y un amplio y soleado salón comedor con acceso a la terraza. El inmueble se encuentra en perfecto estado, es amplio, exterior, luminoso y tiene calefacción, aire acondicionado, cerramientos de aluminio, suelos de parquet, armarios empotrados, espacio de almacenaje y bonitos acabados.,Situado en la planta baja de una finca con ascensor que tiene a su disposición de amplios jardines comunitarios y una plaza de parking incluida en el precio de venta. Ubicado en una zona inmejorable, rodeado de servicios principales como supermercados, colegios, centro de salud, centros deportivos, zonas verdes, etc. El acceso a transporte público es fácil y rápido, tiene a su alrededor diversas paradas de autobús y 2 estaciones de tren a escasos minutos del inmueble.,TRATO DIRECTO CON PROPIETARIO. TE AYUDAMOS CON LA FINANCIACIÓN. Cliventa es la plataforma tecnológica que ofrece al propietario todos los servicios necesarios para vender su inmueble. Al no existir agencia de por medio, el precio de venta no contempla comisiones de intermediación, ajustando así el valor del piso a los precios de mercado. Ayudamos al propietario a vender el inmueble en menos de 3 meses y al mejor precio. Para más información, visítanos en Cliventa. com.",Anuncio actualizado el 6 de abril,1,0,1,0,0,segunda mano/buen estado,,en trámite,bajo exterior,plaza de garaje incluida en el precio,1,,,83243298,Piso,,1,Madrid,Distrito Villaverde," Calle Huerta de Villaverde , Barrio San Andrés , Distrito Villaverde , Madrid , Madrid capital, Madrid ",Barrio San Andrés,Calle Huerta de Villaverde,"Madrid capital, Madrid",78,,2019-04-12,sur,175000,0,3,0,0,1,
"CLIVENTA - NO COBRAMOS AL COMPRADOR. Preciosa vivienda de 65 metros cuadrados en venta en la zona de Villaverde Alto, Madrid. La vivienda se encuentra distribuida en amplio salón comedor, tres habitaciones, dos de ellas dobles y otra individual con excelente luz natural todas, cocina americana con instalaciones realizadas (no amueblada) y cuarto de baño con plato de ducha.,Se trata de una tercera planta en finca sin ascensor. El inmueble dispone de suelo de parquet, aire acondicionado con splits en habitación y salón comedor, cerramientos exteriores de aluminio, puerta principal de seguridad y sistema eléctrico renovado. ,Se encuentra situada en una buena zona, tranquila y familiar de Madrid. El acceso en transporte público es fácil y ágil, tiene las paradas de metro L3 y cercanías C4 y C5, línea de bus 79 a pocos metros. Cercano a servicios principales como centros médicos, centros educativos, amplia zona verde, supermercados, correos, etc.,TRATO DIRECTO CON PROPIETARIO. TE AYUDAMOS CON LA FINANCIACIÓN. Cliventa es la plataforma tecnológica que ofrece al propietario todos los servicios necesarios para vender su inmueble. Al no existir agencia de por medio, el precio de venta no contempla comisiones de intermediación, ajustando así el valor del piso a los precios de mercado. Ayudamos al propietario a vender el inmueble en menos de 3 meses y al mejor precio. Para más información, visítanos en Cliventa. com.",Anuncio actualizado el 6 de abril,1,0,1,0,0,segunda mano/buen estado,,en trámite,planta 3ª exterior,,0,,,84609513,Piso,,,Madrid,Distrito Villaverde," Calle Villastar , Barrio San Andrés , Distrito Villaverde , Madrid , Madrid capital, Madrid ",Barrio San Andrés,Calle Villastar,"Madrid capital, Madrid",65,,2019-04-12,este,115000,0,3,0,0,0,
"Redpiso Villaverde Bajo - San Cristóbal vende vivienda en 2º planta sin ascensor de 131 m2 distribuidos en 3 dormitorios, salón independiente con acceso a terraza, amplia cocina con office y acceso a tendedero cubierto y 2 baños completos, suelos de gres y sintasol, ventanas de aluminio, calefacción por acumuladores de calor, trastero y parking comunitario. El distrito de Villaverde limita al oeste con el término municipal de Leganés, al sur con el de Getafe, al este con el distrito de Villa de Vallecas a través del límite del río Manzanares, y al norte con el distrito de Usera, separándose de este a través de la autovía de circunvalación de Madrid M-40. La avenida de Andalucía es la comunicación más directa con el centro de Madrid y con las autopistas de circunvalación M-30, M-40 y M-45. La carretera de Villaverde a Vallecas tiene también una salida a la M-40.,La estación de referencia es Villaverde Bajo, en el este del barrio. Por ella pasan las líneas C-3 y C-4 con frecuencias en días laborables de unos 6 minutos. Unen el barrio con los municipios del sur de la CAM y con el centro de Madrid (Sol, Atocha-Cercanías,... ) además de con San Sebastián de los Reyes, Alcobendas, Tres Cantos y Colmenar Viejo.",Anuncio actualizado el 11 de abril,0,0,2,0,0,segunda mano/para reformar,,,planta 2ª exterior,,0,,calefacción individual: eléctrica,84869808,Piso,,0,Madrid,Distrito Villaverde," , Barrio Los Rosales , Distrito Villaverde , Madrid , Madrid capital, Madrid ",Barrio Los Rosales,,"Madrid capital, Madrid",131,100,2019-04-12,,150000,0,3,0,0,1,
"Se vende vivienda de 69 m2 en segunda planta sin ascensor. Se compone de dos dormitorios (uno de ellos de paso), salón con terraza cerrada, cocina con terraza cerrada y un baño completo con plato de ducha. Dos aparatos de aire acondicionado (frío y calor), agua caliente por butano, calefacción eléctrica. Puertas de roble, suelos de gres. La vivienda se encuentra en perfecto estado de conservación.,La finca se encuentra muy cerca del Paseo Alberto Palacios. A 5 minutos de metro y renfe. Muy cerca de todo tipo de comercios, centros de salud, institutos, comercios, ayuntamiento, farmacias… etc! A 5 minutos de carreteras como M-30; M-40; Avenida de Andalucía, carretera de Toledo y Centro Comercial “Parque Sur”. Llame para visitarla sin compromiso!",Anuncio actualizado el 5 de febrero,1,0,1,0,0,segunda mano/buen estado,,no indicado,planta 2ª,,0,,calefacción individual: eléctrica,82951138,Piso,,0,Madrid,Distrito Villaverde," , Barrio San Andrés , Distrito Villaverde , Madrid , Madrid capital, Madrid ",Barrio San Andrés,,"Madrid capital, Madrid",69,55,2019-04-12,,99900,0,2,0,0,0,
"Redpiso Villaverde Alto vende vivienda de 60 m2 en segunda planta. Se compone de tres dormitorios, salón de paso, cocina y un baño completo con plato de ducha. Calefacción y agua caliente eléctrica. Totalmente exterior. El estado de la vivienda es para actualizar. La finca se encuentra muy cerca del Paseo Alberto Palacios, a 8 minutos de renfe “Puente Alcocer”. Muy cerca de todo tipo de comercios, centros de salud, institutos, comercios, ayuntamiento, farmacias… etc! A 5 minutos de carreteras como M-30; M-40; Avenida de Andalucía, carretera de Toledo y Centro Comercial “Parque Sur”. Llame para visitarla sin compromiso!",Anuncio actualizado el 11 de febrero,0,0,1,0,0,segunda mano/para reformar,,no indicado,planta 2ª exterior,,0,,calefacción individual: eléctrica,84122973,Piso,,0,Madrid,Distrito Villaverde," , Barrio San Andrés , Distrito Villaverde , Madrid , Madrid capital, Madrid ",Barrio San Andrés,,"Madrid capital, Madrid",60,48,2019-04-12,,88000,0,3,0,0,0,
"Se VENDE vivienda en la zona de Oroquieta. Consta de 3 dormitorios, salón, cocina equipada, baño con plato de ducha y mampara. La vivienda tiene suelo de tarima, armario empotrado en uno de los dormitorios, calefacción por electricidad y portero automático. Es una PLANTA BAJA. Finca con ascensor. Próximo a comercios, entidades bancarias, zonas deportivas, etc. Trastero incluído en el precio. Situado en zona tranquila y bien comunicada con líneas EMT y Metro (línea 3). Fácil aparcamiento en la zona y accesos rápidos a M30 y M40. Llámanos y te informaremos. Visita nuestra página web y podrás disfrutar de la experiencia única 360º.",Anuncio actualizado el 26 de marzo,0,0,1,1,0,segunda mano/buen estado,,,,,0,,calefacción individual: eléctrica,84593933,Piso,,1,Madrid,Distrito Villaverde," Calle Villajoyosa , Barrio Los Rosales , Distrito Villaverde , Madrid , Madrid capital, Madrid ",Barrio Los Rosales,Calle Villajoyosa,"Madrid capital, Madrid",52,45,2019-04-12,sur,99000,0,3,1,0,0,
"Piso situado en Villaverde Bajo, a escasos metros de La Gran Vía de Villaverde, a 5 min del polideportivo Raúl González, a 12 min del campo de fútbol del Villaverde Boetticher, a 100 metros se encuentra el centro de día para personas mayores.,Con una comunicación excepcional, se encuentra a 12 min a pie de la estación de tren de Cercanías y a 11 min del metro Villaverde Bajo Cruce. Las autovías de Andalucía y Toledo a 5 y 13 min respectivamente.,El centro de Salud los Rosales a 8 min a pie, el hospital 12 de octubre a 11 minutos en automóvil o bus.,Un gran parque"" La Dehesa del Boyal"" con 12.700 metros cuadrados, a 6 min a pie; 23 min separan la vivienda del Parque Lineal del Manzanares que conecta con Madrid Río y une varias localidades para poder ir en bicicleta.,ITV y zona de talleres de automóviles a 3 min en coche, el colegio más cercano ""Juan de la Cierva"" 11 min a pie, CEIPS Los Rosales a 19 min IES Villaverde 17 min, e IES El Espinillo 21 min.,La vivienda está situada en la primera planta, cuenta con puerta blindada, rejas en las ventanas exteriores y una reja con llave y candado para la puerta de la cocina con acceso a la terraza.,La canalización de las tuberías de agua y la instalación eléctrica totalmente renovadas por otras más seguras.,Las ventanas son de aluminio con climalit, la terraza que también es de aluminio se dejó preparada con los marcos para poder cerrarla.,Su orientación de sureste a suroeste hace que se mantenga todo el día soleada, con lo cual no necesita un extra de calefacción, lo que ayuda mucho al ahorro y gasto energético.,Se compone de cuatro estancias (tres habitaciones y un salón), tres con ventana al exterior y la cuarta con acceso a una pequeña terraza cerrada con ventana al patio interior.,Un pasillo de 6,5 metros desde la entrada distribuye la casa.,La cocina está amueblada y se entrega con electrodomésticos, tiene acceso a la terraza donde se encuentra la toma de gas natural preparada para la posible conexión; actualmente funciona con gas butano.,Baño con plato de ducha.,Si necesitas una casa tan práctica y bien comunicada con lo esencial para una familia, como colegio, instituto, centro de salud, hospital, polideportivos, parques, centros culturales, zona de itv y talleres e hipermercados como Mercadona, Ahorramás... , no dudes en ponerte en contacto con nosotros para poder concertar una visita sin ningún compromiso. Ref. : 2645.",Anuncio actualizado el 11 de marzo,0,1,1,0,0,segunda mano/buen estado,1965,,planta 1ª exterior,,0,,calefacción individual: gas,84276477,Piso,,0,Madrid,Distrito Villaverde," Eduardo Minguito , Barrio Los Rosales , Distrito Villaverde , Madrid , Madrid capital, Madrid ",Barrio Los Rosales,Eduardo Minguito,"Madrid capital, Madrid",72,65,2019-04-12,"sur, este, oeste",120000,0,3,0,0,1,
"Magnífico Ático en una de las zonas residenciales con mayor proyección de Madrid.,Situada en una sexta planta exterior, dispone de una distribución ideal que permite aprovechar al máximo la superficie de la vivienda y dotar de una máxima luminosidad en todas sus estancias. Distribuida en cuatro dormitorios, salón a dos alturas con chimenea, amplia cocina independiente, dos baños completos y fantástica terraza de 15 metros, se encuentra en perfecto estado para entrar a vivir. También dispone de doble plaza de garaje y trastero.,Emplazada en una finca de construcción de 1999, cuenta ascensor, seguridad 24 horas y piscina. ,Cuenta con todos los servicios al lado, Centro de Salud a 1 minuto andando, Supermercados al lado (Mercadona, Carrefour, Ahorra Mas), colegios y polideportivos con piscina cubierta a 3 minutos andando.,En lo que se refiere a su comunicación, a tan solo tres minutos caminando estación de renfe, a 1 parada de Atocha y 2 de Sol (8 minutos), metro, autobuses y búho en la esquina a 1 minuto igualmente caminando. Salida a M30 y M40.",Anuncio actualizado el 11 de abril,1,0,2,1,0,segunda mano/buen estado,1999,en trámite,planta 6ª,plaza de garaje incluida en el precio,0,,calefacción individual,84032025,Ático,,1,Madrid,Distrito Villaverde," Calle de María Callas , Barrio Los Rosales , Distrito Villaverde , Madrid , Madrid capital, Madrid ",Barrio Los Rosales,Calle de María Callas,"Madrid capital, Madrid",117,93,2019-04-12,,342000,1,4,1,1,1,
